fic_id,chapter_id,para_id,text,text_tokenized
sense_10,1,31,"Marianne remained perfectly silent , though her countenance betrayed her interest in what was said . ","Marianne remained perfectly silent , though her countenance betrayed her interest in what was said . "
sense_10,1,32,""" Is it very ugly ? "" continued Mrs. Palmer--""then it must be some other place that is so pretty I suppose . ",""" Is it very ugly ? "" continued Mrs. Palmer--""then it must be some other place that is so pretty I suppose . "
sense_10,1,33,""" ",""" "
sense_10,1,34,"When they were seated in the dining room , Sir John observed with regret that they were only eight all together . ","When they were seated in the dining room , Sir John observed with regret that they were only eight all together . "
sense_10,1,35,""" My dear , "" said he to his lady , "" it is very provoking that we should be so few . ",""" My dear , "" said he to his lady , "" it is very provoking that we should be so few . "
sense_10,1,36,"Why did not you ask the Gilberts to come to us today ? "" "" Did not I tell you , Sir John , when you spoke to me about it before , that it could not be done ? ","Why did not you ask the Gilberts to come to us today ? "" "" Did not I tell you , Sir John , when you spoke to me about it before , that it could not be done ? "
sense_10,1,37,"They dined with us last . "" ","They dined with us last . "" "
sense_10,1,38,""" You and I , Sir John , "" said Mrs. Jennings , "" should not stand upon such ceremony . ",""" You and I , Sir John , "" said Mrs. Jennings , "" should not stand upon such ceremony . "
sense_10,1,39,""" ",""" "
sense_10,1,40,""" Then you would be very ill - bred , "" cried Mr. Palmer . ",""" Then you would be very ill - bred , "" cried Mr. Palmer . "
sense_10,1,41,""" My love you contradict every body , "" said his wife with her usual laugh . ",""" My love you contradict every body , "" said his wife with her usual laugh . "
sense_10,1,42,""" Do you know that you are quite rude ? "" "" I did not know I contradicted any body in calling your mother ill - bred . "" "" Ay , you may abuse me as you please , "" said the good - natured old lady , "" you have taken Charlotte off my hands , and can not give her back again . So there I have the whip hand of you . "" Charlotte laughed heartily to think that her husband could not get rid of her ; and exultingly said , she did not care how cross he was to her , as they must live together . ",""" Do you know that you are quite rude ? "" "" I did not know I contradicted any body in calling your mother ill - bred . "" "" Ay , you may abuse me as you please , "" said the good - natured old lady , "" you have taken Charlotte off my hands , and can not give her back again . So there I have the whip hand of you . "" Charlotte laughed heartily to think that her husband could not get rid of her ; and exultingly said , she did not care how cross he was to her , as they must live together . "
sense_10,1,43,"It was impossible for any one to be more thoroughly good - natured , or more determined to be happy than Mrs. Palmer . ","It was impossible for any one to be more thoroughly good - natured , or more determined to be happy than Mrs. Palmer . "
sense_10,1,44,"The studied indifference , insolence , and discontent of her husband gave her no pain ; and when he scolded or abused her , she was highly diverted . "" Mr. Palmer is so droll ! "" said she , in a whisper , to Elinor . ","The studied indifference , insolence , and discontent of her husband gave her no pain ; and when he scolded or abused her , she was highly diverted . "" Mr. Palmer is so droll ! "" said she , in a whisper , to Elinor . "
sense_10,1,45,""" He is always out of humour . "" Elinor was not inclined , after a little observation , to give him credit for being so genuinely and unaffectedly ill - natured or ill - bred as he wished to appear . ",""" He is always out of humour . "" Elinor was not inclined , after a little observation , to give him credit for being so genuinely and unaffectedly ill - natured or ill - bred as he wished to appear . "
sense_10,1,46,"His temper might perhaps be a little soured by finding , like many others of his sex , that through some unaccountable bias in favour of beauty , he was the husband of a very silly woman,--but she knew that this kind of blunder was too common for any sensible man to be lastingly hurt by it.-- It was rather a wish of distinction , she believed , which produced his contemptuous treatment of every body , and his general abuse of every thing before him . ","His temper might perhaps be a little soured by finding , like many others of his sex , that through some unaccountable bias in favour of beauty , he was the husband of a very silly woman,--but she knew that this kind of blunder was too common for any sensible man to be lastingly hurt by it.-- It was rather a wish of distinction , she believed , which produced his contemptuous treatment of every body , and his general abuse of every thing before him . "
sense_10,1,47,It was the desire of appearing superior to other people . ,It was the desire of appearing superior to other people . 
sense_10,1,48,"The motive was too common to be wondered at ; but the means , however they might succeed by establishing his superiority in ill - breeding , were not likely to attach any one to him except his wife . ","The motive was too common to be wondered at ; but the means , however they might succeed by establishing his superiority in ill - breeding , were not likely to attach any one to him except his wife . "
sense_10,1,49,""" Oh , my dear Miss Dashwood , "" said Mrs. Palmer soon afterwards , "" I have got such a favour to ask of you and your sister . ",""" Oh , my dear Miss Dashwood , "" said Mrs. Palmer soon afterwards , "" I have got such a favour to ask of you and your sister . "
sense_10,1,50,Will you come and spend some time at Cleveland this Christmas ? ,Will you come and spend some time at Cleveland this Christmas ? 
sense_10,1,51,"Now , pray do,--and come while the Westons are with us . You can not think how happy I shall be ! ","Now , pray do,--and come while the Westons are with us . You can not think how happy I shall be ! "
sense_10,1,52,It will be quite delightful!--My ,It will be quite delightful!--My 
sense_10,1,53,love ,love 
sense_10,1,54,", "" applying to her husband , "" do n't you long to have the Miss Dashwoods come to Cleveland ? ",", "" applying to her husband , "" do n't you long to have the Miss Dashwoods come to Cleveland ? "
sense_10,1,55,""" ",""" "
sense_10,1,56,""" Certainly , "" he replied , with a sneer--""I came into Devonshire with no other view . ",""" Certainly , "" he replied , with a sneer--""I came into Devonshire with no other view . "
sense_10,1,57,""" ",""" "
sense_10,1,58,""" There now,""--said his lady , "" you see Mr. Palmer expects you ; so you can not refuse to come . "" They both eagerly and resolutely declined her invitation . ",""" There now,""--said his lady , "" you see Mr. Palmer expects you ; so you can not refuse to come . "" They both eagerly and resolutely declined her invitation . "
sense_10,1,59,""" But indeed you must and shall come . ",""" But indeed you must and shall come . "
sense_10,1,60,I am sure you will like it of all things . ,I am sure you will like it of all things . 
sense_10,1,61,"The Westons will be with us , and it will be quite delightful . You can not think what a sweet place Cleveland is ; and we are so gay now , for Mr. Palmer is always going about the country canvassing against the election ; and so many people came to dine with us that I never saw before , it is quite charming ! But , poor fellow ! ","The Westons will be with us , and it will be quite delightful . You can not think what a sweet place Cleveland is ; and we are so gay now , for Mr. Palmer is always going about the country canvassing against the election ; and so many people came to dine with us that I never saw before , it is quite charming ! But , poor fellow ! "
sense_10,1,62,it is very fatiguing to him ! ,it is very fatiguing to him ! 
sense_10,1,63,for he is forced to make every body like him . ,for he is forced to make every body like him . 
sense_10,1,64,""" Elinor could hardly keep her countenance as she assented to the hardship of such an obligation . ",""" Elinor could hardly keep her countenance as she assented to the hardship of such an obligation . "
sense_10,1,65,""" How charming it will be , "" said Charlotte , "" ",""" How charming it will be , "" said Charlotte , "" "
sense_10,1,66,when he is in Parliament!--won't it ,when he is in Parliament!--won't it 
sense_10,1,67,? ,? 
sense_10,1,68,How I shall laugh ! ,How I shall laugh ! 
sense_10,1,69,"It will be so ridiculous to see all his letters directed to him with an M.P.--But do you know , he says , he will never frank for me ? ","It will be so ridiculous to see all his letters directed to him with an M.P.--But do you know , he says , he will never frank for me ? "
sense_10,1,70,He declares he wo n't . ,He declares he wo n't . 
sense_10,1,71,"Do n't you , Mr. Palmer ? ","Do n't you , Mr. Palmer ? "
sense_10,1,72,""" Mr. Palmer took no notice of her . ",""" Mr. Palmer took no notice of her . "
sense_10,1,73,""" He can not bear writing , you know , "" she continued-- "" he says it is quite shocking . "" "" No , "" said he , "" I never said any thing so irrational . ",""" He can not bear writing , you know , "" she continued-- "" he says it is quite shocking . "" "" No , "" said he , "" I never said any thing so irrational . "
sense_10,1,74,"Do n't palm all your abuses of languages upon me . "" "" There now ; you see how droll he is . ","Do n't palm all your abuses of languages upon me . "" "" There now ; you see how droll he is . "
sense_10,1,75,This is always the way with him ! ,This is always the way with him ! 
sense_10,1,76,"Sometimes he wo n't speak to me for half a day together , and then he comes out with something so droll -- all about any thing in the world . ","Sometimes he wo n't speak to me for half a day together , and then he comes out with something so droll -- all about any thing in the world . "
sense_10,1,77,""" ",""" "
sense_10,1,78,"She surprised Elinor very much as they returned into the drawing - room , by asking her whether she did not like Mr. Palmer excessively . ","She surprised Elinor very much as they returned into the drawing - room , by asking her whether she did not like Mr. Palmer excessively . "
sense_10,1,79,""" Certainly , "" said Elinor ; "" he seems very agreeable . ",""" Certainly , "" said Elinor ; "" he seems very agreeable . "
sense_10,1,80,""" ",""" "
sense_10,1,81,""" Well -- I am so glad you do . ",""" Well -- I am so glad you do . "
sense_10,1,82,"I thought you would , he is so pleasant ; and Mr. Palmer is excessively pleased with you and your sisters I can tell you , and you ca n't think how disappointed he will be if you do n't come to Cleveland.--I ca n't imagine why you should object to it . "" ","I thought you would , he is so pleasant ; and Mr. Palmer is excessively pleased with you and your sisters I can tell you , and you ca n't think how disappointed he will be if you do n't come to Cleveland.--I ca n't imagine why you should object to it . "" "
sense_10,1,83,"Elinor was again obliged to decline her invitation ; and by changing the subject , put a stop to her entreaties . ","Elinor was again obliged to decline her invitation ; and by changing the subject , put a stop to her entreaties . "
sense_10,1,84,"She thought it probable that as they lived in the same county , Mrs. Palmer might be able to give some more particular account of Willoughby 's general character , than could be gathered from the Middletons ' partial acquaintance with him ; and she was eager to gain from any one , such a confirmation of his merits as might remove the possibility of fear from Marianne . ","She thought it probable that as they lived in the same county , Mrs. Palmer might be able to give some more particular account of Willoughby 's general character , than could be gathered from the Middletons ' partial acquaintance with him ; and she was eager to gain from any one , such a confirmation of his merits as might remove the possibility of fear from Marianne . "
sense_10,1,85,"She began by inquiring if they saw much of Mr. Willoughby at Cleveland , and whether they were intimately acquainted with him . ","She began by inquiring if they saw much of Mr. Willoughby at Cleveland , and whether they were intimately acquainted with him . "
sense_10,1,86,""" Oh dear , yes ; I know him extremely well , "" replied Mrs. Palmer;--""Not that I ever spoke to him , indeed ; but I have seen him for ever in town . ",""" Oh dear , yes ; I know him extremely well , "" replied Mrs. Palmer;--""Not that I ever spoke to him , indeed ; but I have seen him for ever in town . "
sense_10,1,87,Somehow or other I never happened to be staying at Barton while he was at Allenham . ,Somehow or other I never happened to be staying at Barton while he was at Allenham . 
sense_10,1,88,"Mama saw him here once before;-- but I was with my uncle at Weymouth . However , I dare say we should have seen a great deal of him in Somersetshire , if it had not happened very unluckily that we should never have been in the country together . ","Mama saw him here once before;-- but I was with my uncle at Weymouth . However , I dare say we should have seen a great deal of him in Somersetshire , if it had not happened very unluckily that we should never have been in the country together . "
sense_10,1,89,"He is very little at Combe , I believe ; but if he were ever so much there , I do not think Mr. Palmer would visit him , for he is in the opposition , you know , and besides it is such a way off . ","He is very little at Combe , I believe ; but if he were ever so much there , I do not think Mr. Palmer would visit him , for he is in the opposition , you know , and besides it is such a way off . "
sense_10,1,90,"I know why you inquire about him , very well ; your sister is to marry him . I am monstrous glad of it , for then I shall have her for a neighbour you know . "" "" Upon my word , "" replied Elinor , "" you know much more of the matter than I do , if you have any reason to expect such a match . "" "" Do n't pretend to deny it , because you know it is what every body talks of . ","I know why you inquire about him , very well ; your sister is to marry him . I am monstrous glad of it , for then I shall have her for a neighbour you know . "" "" Upon my word , "" replied Elinor , "" you know much more of the matter than I do , if you have any reason to expect such a match . "" "" Do n't pretend to deny it , because you know it is what every body talks of . "
sense_10,1,91,I assure you I heard of it in my way through town . ,I assure you I heard of it in my way through town . 
sense_10,1,92,""" ",""" "
sense_10,1,93,""" My dear Mrs. Palmer ! "" "" Upon my honour I did.--I met Colonel Brandon Monday morning in Bond - street , just before we left town , and he told me of it directly . ",""" My dear Mrs. Palmer ! "" "" Upon my honour I did.--I met Colonel Brandon Monday morning in Bond - street , just before we left town , and he told me of it directly . "
sense_10,1,94,""" ",""" "
sense_10,1,95,""" You surprise me very much . ",""" You surprise me very much . "
sense_10,1,96,Colonel Brandon tell you of it ! ,Colonel Brandon tell you of it ! 
sense_10,1,97,Surely you must be mistaken . ,Surely you must be mistaken . 
sense_10,1,98,"To give such intelligence to a person who could not be interested in it , even if it were true , is not what I should expect Colonel Brandon to do . "" "" But I do assure you it was so , for all that , and I will tell you how it happened . ","To give such intelligence to a person who could not be interested in it , even if it were true , is not what I should expect Colonel Brandon to do . "" "" But I do assure you it was so , for all that , and I will tell you how it happened . "
sense_10,1,99,"When we met him , he turned back and walked with us ; and so we began talking of my brother and sister , and one thing and another , and I said to him , ' So , Colonel , there is a new family come to Barton cottage , I hear , and mama sends me word they are very pretty , and that one of them is going to be married to Mr. Willoughby of Combe Magna . ","When we met him , he turned back and walked with us ; and so we began talking of my brother and sister , and one thing and another , and I said to him , ' So , Colonel , there is a new family come to Barton cottage , I hear , and mama sends me word they are very pretty , and that one of them is going to be married to Mr. Willoughby of Combe Magna . "
sense_10,1,100,"Is it true , pray ? ","Is it true , pray ? "
sense_10,1,101,"for of course you must know , as you have been in Devonshire so lately . ' ","for of course you must know , as you have been in Devonshire so lately . ' "
sense_10,1,102,""" "" And what did the Colonel say ? "" ",""" "" And what did the Colonel say ? "" "
sense_10,1,103,""" Oh -- he did not say much ; but he looked as if he knew it to be true , so from that moment I set it down as certain . ",""" Oh -- he did not say much ; but he looked as if he knew it to be true , so from that moment I set it down as certain . "
sense_10,1,104,"It will be quite delightful , I declare ! ","It will be quite delightful , I declare ! "
sense_10,1,105,When is it to take place ? ,When is it to take place ? 
sense_10,1,106,""" ",""" "
sense_10,1,107,""" Mr. Brandon was very well I hope ? "" "" Oh ! ",""" Mr. Brandon was very well I hope ? "" "" Oh ! "
sense_10,1,108,"yes , quite well ; and so full of your praises , he did nothing but say fine things of you . ","yes , quite well ; and so full of your praises , he did nothing but say fine things of you . "
sense_10,1,109,""" ",""" "
sense_10,1,110,""" I am flattered by his commendation . ",""" I am flattered by his commendation . "
sense_10,1,111,"He seems an excellent man ; and I think him uncommonly pleasing . "" "" So do I.--He is such a charming man , that it is quite a pity he should be so grave and so dull . ","He seems an excellent man ; and I think him uncommonly pleasing . "" "" So do I.--He is such a charming man , that it is quite a pity he should be so grave and so dull . "
sense_10,1,112,"Mamma says HE was in love with your sister too.-- I assure you it was a great compliment if he was , for he hardly ever falls in love with any body . ","Mamma says HE was in love with your sister too.-- I assure you it was a great compliment if he was , for he hardly ever falls in love with any body . "
sense_10,1,113,""" "" Is Mr. Willoughby much known in your part of Somersetshire ? "" said Elinor . ",""" "" Is Mr. Willoughby much known in your part of Somersetshire ? "" said Elinor . "
sense_10,1,114,""" ",""" "
sense_10,1,115,Oh ! ,Oh ! 
sense_10,1,116,"yes , extremely well ; that is , I do not believe many people are acquainted with him , because Combe Magna is so far off ; but they all think him extremely agreeable I assure you . ","yes , extremely well ; that is , I do not believe many people are acquainted with him , because Combe Magna is so far off ; but they all think him extremely agreeable I assure you . "
sense_10,1,117,"Nobody is more liked than Mr. Willoughby wherever he goes , and so you may tell your sister . ","Nobody is more liked than Mr. Willoughby wherever he goes , and so you may tell your sister . "
sense_10,1,118,"She is a monstrous lucky girl to get him , upon my honour ; not but that he is much more lucky in getting her , because she is so very handsome and agreeable , that nothing can be good enough for her . ","She is a monstrous lucky girl to get him , upon my honour ; not but that he is much more lucky in getting her , because she is so very handsome and agreeable , that nothing can be good enough for her . "
sense_10,1,119,"However , I do n't think her hardly at all handsomer than you , I assure you ; for I think you both excessively pretty , and so does Mr. Palmer too I am sure , though we could not get him to own it last night . ","However , I do n't think her hardly at all handsomer than you , I assure you ; for I think you both excessively pretty , and so does Mr. Palmer too I am sure , though we could not get him to own it last night . "
sense_10,1,120,""" Mrs. Palmer 's information respecting Willoughby was not very material ; but any testimony in his favour , however small , was pleasing to her . ",""" Mrs. Palmer 's information respecting Willoughby was not very material ; but any testimony in his favour , however small , was pleasing to her . "
sense_10,1,121,""" I am so glad we are got acquainted at last , "" continued Charlotte.--""And now I hope we shall always be great friends . ",""" I am so glad we are got acquainted at last , "" continued Charlotte.--""And now I hope we shall always be great friends . "
sense_10,1,122,You ca n't think how much I longed to see you ! ,You ca n't think how much I longed to see you ! 
sense_10,1,123,It is so delightful that you should live at the cottage ! ,It is so delightful that you should live at the cottage ! 
sense_10,1,124,"Nothing can be like it , to be sure ! ","Nothing can be like it , to be sure ! "
sense_10,1,125,And I am so glad your sister is going to be well married ! ,And I am so glad your sister is going to be well married ! 
sense_10,1,126,I hope you will be a great deal at Combe Magna . ,I hope you will be a great deal at Combe Magna . 
sense_10,1,127,"It is a sweet place , by all accounts . ","It is a sweet place , by all accounts . "
sense_10,1,128,""" "" You have been long acquainted with Colonel Brandon , have not you ? ",""" "" You have been long acquainted with Colonel Brandon , have not you ? "
sense_10,1,129,""" ",""" "
sense_10,1,130,""" Yes , a great while ; ever since my sister married.-- ",""" Yes , a great while ; ever since my sister married.-- "
sense_10,1,131,He was a particular friend of Sir John 's . ,He was a particular friend of Sir John 's . 
sense_10,1,132,"I believe , "" she added in a low voice , "" he would have been very glad to have had me , if he could . ","I believe , "" she added in a low voice , "" he would have been very glad to have had me , if he could . "
sense_10,1,133,Sir John and Lady Middleton wished it very much . ,Sir John and Lady Middleton wished it very much . 
sense_10,1,134,"But mama did not think the match good enough for me , otherwise Sir John would have mentioned it to the Colonel , and we should have been married immediately . "" ","But mama did not think the match good enough for me , otherwise Sir John would have mentioned it to the Colonel , and we should have been married immediately . "" "
sense_10,1,135,""" Did not Colonel Brandon know of Sir John 's proposal to your mother before it was made ? Had he never owned his affection to yourself ? ",""" Did not Colonel Brandon know of Sir John 's proposal to your mother before it was made ? Had he never owned his affection to yourself ? "
sense_10,1,136,""" ",""" "
sense_10,1,137,""" Oh , no ; but if mama had not objected to it , I dare say he would have liked it of all things . ",""" Oh , no ; but if mama had not objected to it , I dare say he would have liked it of all things . "
sense_10,1,138,"He had not seen me then above twice , for it was before I left school . ","He had not seen me then above twice , for it was before I left school . "
sense_10,1,139,"However , I am much happier as I am . ","However , I am much happier as I am . "
sense_10,1,140,"Mr. Palmer is the kind of man I like . "" ","Mr. Palmer is the kind of man I like . "" "
sense_10,2,1," 21 The Palmers returned to Cleveland the next day , and the two families at Barton were again left to entertain each other . But this did not last long ; Elinor had hardly got their last visitors out of her head , had hardly done wondering at Charlotte 's being so happy without a cause , at Mr. Palmer 's acting so simply , with good abilities , and at the strange unsuitableness which often existed between husband and wife , before Sir John 's and Mrs. Jennings 's active zeal in the cause of society , procured her some other new acquaintance to see and observe . "," 21 The Palmers returned to Cleveland the next day , and the two families at Barton were again left to entertain each other . But this did not last long ; Elinor had hardly got their last visitors out of her head , had hardly done wondering at Charlotte 's being so happy without a cause , at Mr. Palmer 's acting so simply , with good abilities , and at the strange unsuitableness which often existed between husband and wife , before Sir John 's and Mrs. Jennings 's active zeal in the cause of society , procured her some other new acquaintance to see and observe . "
sense_10,2,2,"In a morning 's excursion to Exeter , they had met with two young ladies , whom Mrs. Jennings had the satisfaction of discovering to be her relations , and this was enough for Sir John to invite them directly to the park , as soon as their present engagements at Exeter were over . Their engagements at Exeter instantly gave way before such an invitation , and Lady Middleton was thrown into no little alarm on the return of Sir John , by hearing that she was very soon to receive a visit from two girls whom she had never seen in her life , and of whose elegance,-- whose tolerable gentility even , she could have no proof ; for the assurances of her husband and mother on that subject went for nothing at all . ","In a morning 's excursion to Exeter , they had met with two young ladies , whom Mrs. Jennings had the satisfaction of discovering to be her relations , and this was enough for Sir John to invite them directly to the park , as soon as their present engagements at Exeter were over . Their engagements at Exeter instantly gave way before such an invitation , and Lady Middleton was thrown into no little alarm on the return of Sir John , by hearing that she was very soon to receive a visit from two girls whom she had never seen in her life , and of whose elegance,-- whose tolerable gentility even , she could have no proof ; for the assurances of her husband and mother on that subject went for nothing at all . "
sense_10,2,3,"Their being her relations too made it so much the worse ; and Mrs. Jennings 's attempts at consolation were therefore unfortunately founded , when she advised her daughter not to care about their being so fashionable ; because they were all cousins and must put up with one another . ","Their being her relations too made it so much the worse ; and Mrs. Jennings 's attempts at consolation were therefore unfortunately founded , when she advised her daughter not to care about their being so fashionable ; because they were all cousins and must put up with one another . "
sense_10,2,4,"As it was impossible , however , now to prevent their coming , Lady Middleton resigned herself to the idea of it , with all the philosophy of a well - bred woman , contenting herself with merely giving her husband a gentle reprimand on the subject five or six times every day . ","As it was impossible , however , now to prevent their coming , Lady Middleton resigned herself to the idea of it , with all the philosophy of a well - bred woman , contenting herself with merely giving her husband a gentle reprimand on the subject five or six times every day . "
sense_10,2,5,"The young ladies arrived : their appearance was by no means ungenteel or unfashionable . Their dress was very smart , their manners very civil , they were delighted with the house , and in raptures with the furniture , and they happened to be so doatingly fond of children that Lady Middleton 's good opinion was engaged in their favour before they had been an hour at the Park . ","The young ladies arrived : their appearance was by no means ungenteel or unfashionable . Their dress was very smart , their manners very civil , they were delighted with the house , and in raptures with the furniture , and they happened to be so doatingly fond of children that Lady Middleton 's good opinion was engaged in their favour before they had been an hour at the Park . "
sense_10,2,6,"She declared them to be very agreeable girls indeed , which for her ladyship was enthusiastic admiration . ","She declared them to be very agreeable girls indeed , which for her ladyship was enthusiastic admiration . "
sense_10,2,7,"Sir John 's confidence in his own judgment rose with this animated praise , and he set off directly for the cottage to tell the Miss Dashwoods of the Miss Steeles ' arrival , and to assure them of their being the sweetest girls in the world . From such commendation as this , however , there was not much to be learned ; Elinor well knew that the sweetest girls in the world were to be met with in every part of England , under every possible variation of form , face , temper and understanding . ","Sir John 's confidence in his own judgment rose with this animated praise , and he set off directly for the cottage to tell the Miss Dashwoods of the Miss Steeles ' arrival , and to assure them of their being the sweetest girls in the world . From such commendation as this , however , there was not much to be learned ; Elinor well knew that the sweetest girls in the world were to be met with in every part of England , under every possible variation of form , face , temper and understanding . "
sense_10,2,8,Sir John wanted the whole family to walk to the Park directly and look at his guests . ,Sir John wanted the whole family to walk to the Park directly and look at his guests . 
sense_10,2,9,"Benevolent , philanthropic man ! ","Benevolent , philanthropic man ! "
sense_10,2,10,It was painful to him even to keep a third cousin to himself . ,It was painful to him even to keep a third cousin to himself . 
sense_10,2,11,""" Do come now , "" said he--""pray come -- you must come -- I declare you shall come -- You ca n't think how you will like them . ",""" Do come now , "" said he--""pray come -- you must come -- I declare you shall come -- You ca n't think how you will like them . "
sense_10,2,12,"Lucy is monstrous pretty , and so good humoured and agreeable ! The children are all hanging about her already , as if she was an old acquaintance . ","Lucy is monstrous pretty , and so good humoured and agreeable ! The children are all hanging about her already , as if she was an old acquaintance . "
sense_10,2,13,"And they both long to see you of all things , for they have heard at Exeter that you are the most beautiful creatures in the world ; and I have told them it is all very true , and a great deal more . ","And they both long to see you of all things , for they have heard at Exeter that you are the most beautiful creatures in the world ; and I have told them it is all very true , and a great deal more . "
sense_10,2,14,You will be delighted with them I am sure . ,You will be delighted with them I am sure . 
sense_10,2,15,They have brought the whole coach full of playthings for the children . ,They have brought the whole coach full of playthings for the children . 
sense_10,2,16,"How can you be so cross as not to come ? Why they are your cousins , you know , after a fashion . YOU are my cousins , and they are my wife 's , so you must be related . ","How can you be so cross as not to come ? Why they are your cousins , you know , after a fashion . YOU are my cousins , and they are my wife 's , so you must be related . "
sense_10,2,17,""" ",""" "
sense_10,2,18,But Sir John could not prevail . ,But Sir John could not prevail . 
sense_10,2,19,"He could only obtain a promise of their calling at the Park within a day or two , and then left them in amazement at their indifference , to walk home and boast anew of their attractions to the Miss Steeles , as he had been already boasting of the Miss Steeles to them . ","He could only obtain a promise of their calling at the Park within a day or two , and then left them in amazement at their indifference , to walk home and boast anew of their attractions to the Miss Steeles , as he had been already boasting of the Miss Steeles to them . "
sense_10,2,20,When their promised visit to the Park and consequent introduction to these young ladies ,When their promised visit to the Park and consequent introduction to these young ladies 
